species,lon,lat,group
arabis,13.03,47.83,11
arabis,13.57,47.25,11
arabis,13.55,47.06,11
arabis,12.37,47.2,11
arabis,13.74,46.88,11
arabis,12.85,47.52,11
arabis,13.41,47.17,11
arabis,13.54,47.43,11
arabis,12.48,47.25,11
arabis,13.08,47.56,11
arabis,13.07,47.55,11
arabis,12.35,47.2,11
arabis,13.42,47.21,11
arabis,13.47,47.19,11
arabis,10.26,46.93,11
arabis,13.43,47.11,11
arabis,13.05,47.4,11
arabis,13.47,47.7,11
arabis,13.35,47.51,11
arabis,13.13,47.5,11
arabis,13.06,47.41,11
arabis,13.55,47.19,11
arabis,13.01,47.75,11
arabis,12.98,47.41,11
arabis,13.33,47.55,11
arabis,13.75,47.23,11
arabis,13.07,47.01,11
arabis,12.66,47.04,11
arabis,13.15,46.99,11
arabis,12.88,47.12,11
arabis,13.25,47.04,11
arabis,12.88,47.14,11
arabis,12.72,47.03,11
arabis,12.31,47.19,11
arabis,12.64,47.03,11
arabis,12.71,47.01,11
arabis,12.29,47.01,11
arabis,13.23,47.04,11
arabis,12.94,47.18,11
arabis,12.15,47,11
arabis,12.31,47.01,11
arabis,13.2,47.02,11
arabis,12.21,46.95,11
arabis,12.34,47.15,11
arabis,12.15,46.98,11
arabis,12.7,47.03,11
arabis,-19.001144,63.442016,11
arabis,15.985098,67.079177,11
arabis,13.769409,50.118417,11
arabis,2.491356,48.746269,11
arabis,8.1251,46.70165,11
arabis,6.829801,60.512274,11
arabis,-6.228522,57.244394,11
arabis,32.184065,69.705355,11
arabis,23.60442,69.770896,11
arabis,11.010021,45.668741,11
arabis,9.56472,46.72889,11
arabis,7.1476,46.11862,11
arabis,8.63807,46.24758,11
arabis,10.35885,46.89135,11
arabis,8.52003,46.83353,11
arabis,7.53638,46.52376,11
arabis,7.40549,47.4233,11
arabis,8.70919,46.5167,11
arabis,8.45365,46.78916,11
arabis,7.80276,47.37776,11
arabis,7.47112,46.34388,11
arabis,6.88477,46.52245,11
arabis,9.8794,46.45259,11
arabis,8.05613,46.38719,11
arabis,9.62282,46.54781,11
arabis,10.13285,46.31184,11
arabis,8.51375,46.51872,11
arabis,8.83023,46.1554,11
arabis,7.07602,47.1529,11
arabis,7.99435,46.70236,11
arabis,7.08144,46.34332,11
arabis,7.60387,47.28827,11
arabis,7.40561,47.24341,11
arabis,7.1422,47.10811,11
arabis,7.1459,46.43346,11
arabis,7.47114,46.38886,11
arabis,8.39215,47.01459,11
arabis,9.37663,46.95719,11
arabis,7.47104,46.20895,11
arabis,7.86933,47.42251,11
arabis,7.60047,46.16386,11
arabis,7.00828,47.37753,11
arabis,8.91442,46.87411,11
arabis,6.42277,46.83412,11
arabis,8.96975,46.51349,11
arabis,7.08085,46.43328,11
arabis,9.0496,47.00724,11
arabis,9.16372,46.46572,11
arabis,6.61937,46.8357,11
arabis,7.80246,47.33279,11
arabis,6.10517,46.42599,11
arabis,7.40558,47.28838,11
arabis,7.79467,46.16342,11
arabis,6.42362,46.78914,11
arabis,9.08906,46.15192,11
arabis,9.6301,46.72765,11
arabis,8.5789,46.51809,11
arabis,6.88753,46.25258,11
arabis,7.27709,46.0739,11
arabis,8.38897,46.8347,11
arabis,6.42447,46.74417,11
arabis,9.94237,46.40621,11
arabis,7.66595,46.34366,11
arabis,8.0546,46.25226,11
arabis,7.53671,46.70367,11
arabis,7.40546,47.46827,11
arabis,7.01615,46.38807,11
arabis,7.47178,47.46827,11
arabis,7.27519,46.70359,11
arabis,10.40703,46.57504,11
arabis,8.85002,46.9199,11
arabis,8.96468,46.33361,11
arabis,8.12913,47.01647,11
arabis,7.34163,46.11896,11
arabis,6.04591,46.20035,11
arabis,7.93601,47.46721,11
arabis,7.8697,47.46747,11
arabis,7.9884,46.11766,11
arabis,7.21095,46.43361,11
arabis,6.94458,47.10743,11
arabis,6.16598,46.60663,11
arabis,8.71236,46.65162,11
arabis,8.05308,46.11733,11
arabis,9.16229,46.42076,11
arabis,10.28377,46.71321,11
arabis,7.93476,47.3323,11
arabis,8.95465,45.97386,11
arabis,7.0165,46.3431,11
arabis,7.20904,46.88339,11
arabis,7.34098,46.47878,11
arabis,7.99389,46.65738,11
arabis,6.95034,46.47777,11
arabis,9.62828,46.68269,11
arabis,9.09042,46.19688,11
arabis,8.05973,46.70202,11
arabis,7.79792,46.65817,11
arabis,8.11887,46.20691,11
arabis,9.81633,46.49893,11
arabis,8.98387,47.00814,11
arabis,8.31902,46.56538,11
arabis,7.27339,47.28827,11
arabis,7.27587,46.4787,11
arabis,9.32041,47.22805,11
arabis,7.21038,46.56855,11
arabis,6.1702,46.42674,11
arabis,10.22306,46.80472,11
arabis,8.11831,46.16193,11
arabis,7.66652,46.4786,11
arabis,10.35397,46.80145,11
arabis,8.40021,47.46428,11
arabis,10.00736,46.40476,11
arabis,7.4062,46.2989,11
arabis,7.21,46.6585,11
arabis,7.07995,46.56821,11
arabis,10.22771,46.89462,11
arabis,7.92735,46.52275,11
arabis,9.45411,47.27078,11
arabis,9.8183,46.54388,11
arabis,7.60101,46.34377,11
arabis,9.39134,47.36183,11
arabis,7.47165,47.24341,11
arabis,7.92775,46.56773,11
arabis,6.17649,46.1569,11
arabis,7.60061,46.20884,11
arabis,7.20788,47.15324,11
arabis,8.31829,46.5204,11
arabis,9.89366,46.76728,11
arabis,6.75729,46.29685,11
arabis,7.34155,46.16393,11
arabis,6.75673,46.34183,11
arabis,10.0031,46.31485,11
arabis,7.66502,46.11877,11
arabis,8.57984,46.56306,11
arabis,8.85239,47.00984,11
arabis,6.10406,46.47096,11
arabis,7.2069,47.3781,11
arabis,7.80338,47.4677,11
arabis,8.52275,46.96845,11
arabis,8.32565,46.97014,11
arabis,9.24984,47.09423,11
arabis,10.27903,46.62332,11
arabis,7.60414,47.37822,11
arabis,10.15987,46.85125,11
arabis,7.92898,46.70266,11
arabis,8.96848,46.46852,11
arabis,7.73631,47.33298,11
arabis,8.51733,46.69861,11
arabis,9.67868,46.32174,11
arabis,9.55414,46.45912,11
arabis,9.77254,46.9948,11
arabis,9.37825,47.00215,11
arabis,7.27735,45.98395,11
arabis,6.68301,46.97107,11
arabis,8.05921,46.65705,11
arabis,6.10295,46.51593,11
arabis,9.38805,47.27191,11
arabis,7.33931,47.37829,11
arabis,9.5045,46.86497,11
arabis,7.47125,46.56877,11
arabis,7.406,46.61375,11
arabis,7.33948,47.28835,11
arabis,6.81494,46.92689,11
arabis,10.41198,46.66493,11
arabis,10.46969,46.52837,11
arabis,7.66614,46.38864,11
arabis,7.79496,46.20839,11
arabis,6.94375,47.19738,11
arabis,8.44525,46.33942,11
arabis,7.92857,46.65768,11
arabis,7.40642,45.93908,11
arabis,6.94333,47.24235,11
arabis,7.92373,46.11796,11
arabis,8.06811,47.42159,11
arabis,9.23926,46.77948,11
arabis,6.29649,46.60801,11
arabis,9.25136,47.13919,11
arabis,10.35641,46.8464,11
arabis,8.51196,46.42877,11
arabis,9.68612,46.50158,11
arabis,7.3409,46.52376,11
arabis,9.75893,46.6801,11
arabis,9.4959,46.64016,11
arabis,9.10417,46.64656,11
arabis,8.77322,46.47099,11
arabis,8.32049,46.65533,11
arabis,9.49248,46.55024,11
arabis,8.25653,46.74576,11
arabis,7.60168,46.56866,11
arabis,7.67055,47.42307,11
arabis,7.14614,46.38849,11
arabis,10.15533,46.76135,11
arabis,8.90583,46.55932,11
arabis,9.82028,46.58884,11
arabis,7.47167,47.28839,11
arabis,8.25585,46.70079,11
arabis,7.21284,45.98384,11
arabis,9.02174,46.06291,11
arabis,8.51019,46.33882,11
arabis,6.5531,46.88018,11
arabis,10.34427,46.62167,11
arabis,7.14903,45.84876,11
arabis,7.53769,47.24338,11
arabis,8.06865,47.46656,11
arabis,6.49068,46.69976,11
arabis,10.34669,46.66662,11
arabis,8.577,46.42814,11
arabis,7.79379,46.02849,11
arabis,7.21133,46.34366,11
arabis,7.53566,46.11896,11
arabis,9.55589,46.50408,11
arabis,9.82624,46.72371,11
arabis,6.75954,46.11695,11
arabis,8.64404,46.51741,11
arabis,10.2814,46.66826,11
arabis,8.38188,46.42993,11
arabis,8.51285,46.47375,11
arabis,6.23324,46.51739,11
arabis,9.25441,47.22911,11
arabis,9.89776,46.85719,11
arabis,7.60114,46.38875,11
arabis,9.88143,46.49754,11
arabis,6.10184,46.56091,11
arabis,7.14492,46.61337,11
arabis,8.84297,46.65008,11
arabis,7.72922,46.02867,11
arabis,8.78552,46.96566,11
arabis,10.00949,46.44971,11
arabis,9.49419,46.5952,11
arabis,10.29328,46.893,11
arabis,7.27353,47.2433,11
arabis,8.98646,47.09808,11
arabis,7.60034,46.11888,11
arabis,9.01655,45.88303,11
arabis,9.10002,46.51166,11
arabis,9.01784,45.928,11
arabis,7.66539,46.20873,11
arabis,6.02606,46.96485,11
arabis,9.83023,46.81362,11
arabis,8.91196,46.78417,11
arabis,9.9507,46.58603,11
arabis,8.52093,46.87851,11
arabis,9.24377,46.91437,11
arabis,9.02044,46.01794,11
arabis,8.98776,47.14304,11
arabis,7.85836,46.02826,11
arabis,7.00755,47.46747,11
arabis,7.53582,46.20891,11
arabis,9.81239,46.40901,11
arabis,7.27628,46.34377,11
arabis,7.14094,47.33298,11
arabis,9.10834,46.78147,11
arabis,8.97103,46.55846,11
arabis,7.20768,47.19821,11
arabis,10.00523,46.35981,11
arabis,7.1488,45.89374,11
arabis,7.92816,46.61271,11
arabis,7.53574,46.16393,11
arabis,9.52016,47.2696,11
arabis,9.10974,46.82643,11
arabis,7.40581,46.92859,11
arabis,9.31096,46.95828,11
arabis,7.72898,45.98369,11
arabis,8.71342,46.69659,11
arabis,7.21057,46.52357,11
arabis,7.07418,47.42273,11
arabis,7.40555,47.33336,11
arabis,7.07541,47.24284,11
arabis,7.34065,46.65869,11
arabis,7.93559,47.42224,11
arabis,7.00937,47.24261,11
arabis,9.61739,46.41292,11
arabis,6.74697,47.10641,11
arabis,7.73066,46.29854,11
arabis,7.01045,47.10769,11
arabis,10.15306,46.7164,11
arabis,8.77433,46.51596,11
arabis,7.34057,46.70367,11
arabis,6.82371,46.16229,11
arabis,7.99574,46.83729,11
arabis,8.84649,46.78499,11
arabis,6.82422,46.11732,11
arabis,6.87824,47.1521,11
arabis,7.7935,45.98351,11
arabis,9.70873,47.04108,11
arabis,7.60442,47.46816,11
arabis,9.95698,46.7209,11
arabis,6.81232,47.15176,11
arabis,7.21152,46.29868,11
arabis,7.14711,46.20857,11
arabis,9.38641,47.22695,11
arabis,6.68365,46.9261,11
arabis,6.69179,46.34142,11
arabis,9.31725,47.13813,11
arabis,7.92413,46.16294,11
arabis,7.08438,45.89355,11
arabis,7.08055,46.47825,11
arabis,9.05366,47.14213,11
arabis,8.05562,46.34221,11
arabis,7.2756,46.56866,11
arabis,7.66996,47.28816,11
arabis,7.27641,46.29879,11
arabis,7.21171,46.2537,11
arabis,7.34187,45.98402,11
arabis,7.01474,46.56798,11
arabis,9.69737,46.77133,11
arabis,7.27682,46.16386,11
arabis,9.94653,46.49612,11
arabis,10.29567,46.93795,11
arabis,7.21209,46.16375,11
arabis,8.84414,46.69505,11
arabis,7.72994,46.1636,11
arabis,8.78102,46.78578,11
arabis,9.11253,46.91637,11
arabis,6.55161,46.97013,11
arabis,7.40595,46.70371,11
arabis,8.58269,46.69798,11
arabis,6.95317,46.16293,11
arabis,8.05511,46.29723,11
arabis,6.48989,46.74473,11
arabis,8.83831,46.4702,11
arabis,7.47133,46.70371,11
arabis,9.16659,46.55566,11
arabis,7.99528,46.79231,11
arabis,6.35904,46.74357,11
arabis,8.31611,46.38548,11
arabis,6.82218,46.29722,11
arabis,7.53543,45.98402,11
arabis,7.99068,46.34255,11
arabis,8.38976,46.87967,11
arabis,7.86254,46.56799,11
arabis,6.36084,46.65362,11
arabis,7.73681,47.42292,11
arabis,8.52366,47.01342,11
arabis,7.14418,46.74831,11
arabis,7.01438,46.61296,11
arabis,8.19048,46.70124,11
arabis,7.67035,47.3781,11
arabis,7.08174,46.29834,11
arabis,7.0158,46.43305,11
arabis,7.72851,45.89374,11
arabis,7.92333,46.07298,11
arabis,8.98128,46.91821,11
arabis,10.34911,46.71156,11
arabis,9.63193,46.77261,11
arabis,6.35995,46.6986,11
arabis,9.84025,47.0384,11
arabis,7.79703,46.52324,11
arabis,7.59968,45.894,11
arabis,6.16809,46.51668,11
arabis,9.1884,47.23013,11
arabis,8.32196,46.74528,11
arabis,7.5381,47.46823,11
arabis,10.21842,46.71482,11
arabis,10.0159,46.58458,11
arabis,10.48741,46.84298,11
arabis,8.45112,46.65424,11
arabis,6.55605,46.70029,11
arabis,9.43727,46.82117,11
arabis,8.12797,46.92652,11
arabis,7.27546,46.61364,11
arabis,7.73656,47.37795,11
arabis,8.11775,46.11696,11
arabis,7.73211,46.5684,11
arabis,8.00185,47.42194,11
arabis,7.47101,46.16397,11
arabis,6.55384,46.83521,11
arabis,7.93517,47.37727,11
arabis,9.56649,46.77385,11
arabis,7.80307,47.42273,11
arabis,7.34171,46.07398,11
arabis,7.86219,46.52301,11
arabis,8.44692,46.42937,11
arabis,7.14145,47.24303,11
arabis,7.60195,46.65862,11
arabis,6.68428,46.88112,11
arabis,8.57795,46.47311,11
arabis,7.20729,47.28816,11
arabis,9.38314,47.13703,11
arabis,9.74739,46.41035,11
arabis,7.21076,46.47859,11
arabis,8.06076,46.79198,11
arabis,10.0811,46.58308,11
arabis,7.1412,47.288,11
arabis,6.48591,46.9696,11
arabis,7.66727,46.65851,11
arabis,7.60128,46.43373,11
arabis,7.33957,47.24337,11
arabis,10.34185,46.57672,11
arabis,7.08233,46.20839,11
arabis,7.98976,46.25259,11
arabis,10.02234,46.71944,11
arabis,9.03755,46.60253,11
arabis,6.44113,45.84469,11
arabis,7.07449,47.37776,11
arabis,6.81284,47.10679,11
arabis,7.86149,46.43306,11
arabis,8.58941,47.01278,11
arabis,7.53558,46.07398,11
arabis,7.99297,46.56743,11
arabis,9.11956,47.14119,11
arabis,8.86313,47.41453,11
arabis,7.47096,46.07402,11
arabis,9.184,47.09524,11
arabis,7.47138,46.79366,11
arabis,6.95357,46.11795,11
arabis,7.47093,46.02904,11
arabis,6.29744,46.56304,11
arabis,9.24832,47.04926,11
arabis,7.14663,46.29853,11
arabis,9.05096,47.0522,11
arabis,8.7209,47.01139,11
arabis,7.08203,46.25337,11
arabis,7.53606,46.34385,11
arabis,9.1014,46.55663,11
arabis,7.01755,46.20816,11
arabis,6.95115,46.38781,11
arabis,7.14069,47.37795,11
arabis,7.08115,46.3883,11
arabis,6.55532,46.74526,11
arabis,6.94208,47.37726,11
arabis,7.40614,46.38886,11
arabis,6.95397,46.07297,11
arabis,7.14566,46.47844,11
arabis,9.76474,46.81498,11
arabis,6.36174,46.60865,11
arabis,9.04826,46.96227,11
arabis,10.28852,46.80311,11
arabis,8.7799,46.74081,11
arabis,7.01009,47.15267,11
arabis,8.90828,46.64926,11
arabis,8.25721,46.79074,11
arabis,6.23223,46.56237,11
arabis,7.98931,46.20762,11
arabis,7.47135,46.74868,11
arabis,9.09727,46.42173,11
arabis,7.66465,46.02882,11
arabis,6.87777,47.19707,11
arabis,10.4095,46.61998,11
arabis,8.05664,46.43216,11
arabis,7.01544,46.47803,11
arabis,9.6192,46.45789,11
arabis,7.40589,46.79366,11
arabis,6.42616,46.65422,11
arabis,10.01162,46.49467,11
arabis,10.42191,46.84471,11
arabis,7.86044,46.29813,11
arabis,6.68174,47.06102,11
arabis,7.86897,47.37753,11
arabis,10.1508,46.67145,11
arabis,7.07479,47.33278,11
arabis,10.1576,46.8063,11
arabis,10.40457,46.53009,11
arabis,5.98115,46.19953,11
arabis,7.86079,46.3431,11
arabis,6.87918,47.06215,11
arabis,10.42691,46.9346,11
arabis,6.95074,46.43279,11
arabis,8.4562,46.92408,11
arabis,8.38266,46.4749,11
arabis,9.11393,46.96133,11
arabis,7.27695,46.11888,11
arabis,7.14687,46.25355,11
arabis,10.07234,46.40327,11
arabis,7.79822,46.70315,11
arabis,9.90394,46.99205,11
arabis,6.81389,47.01684,11
arabis,9.90601,47.037,11
arabis,10.41942,46.79976,11
arabis,6.81442,46.97186,11
arabis,10.36129,46.93629,11
arabis,6.4891,46.78971,11
arabis,7.60428,47.42319,11
arabis,8.84064,46.56014,11
arabis,8.71768,46.87648,11
arabis,10.22074,46.75977,11
arabis,6.74929,46.92651,11
arabis,10.42441,46.88965,11
arabis,10.41694,46.75482,11
arabis,9.44062,46.9111,11
arabis,7.40634,46.07402,11
arabis,7.34032,46.8386,11
arabis,7.66446,45.98384,11
arabis,10.22538,46.84967,11
arabis,7.60074,46.25382,11
arabis,9.09315,46.28682,11
arabis,8.13437,47.42122,11
arabis,7.92654,46.4328,11
arabis,8.71024,46.56168,11
arabis,6.95155,46.34284,11
arabis,9.95908,46.76585,11
arabis,8.25995,46.97063,11
arabis,6.61869,46.88067,11
arabis,9.08634,46.06198,11
arabis,10.01376,46.53962,11
arabis,10.2161,46.66987,11
arabis,8.12056,46.34184,11
arabis,7.53777,47.28835,11
arabis,9.18546,47.14021,11
arabis,6.16703,46.56165,11
arabis,6.74871,46.97149,11
arabis,9.18693,47.18517,11
arabis,6.29553,46.65299,11
arabis,8.65414,46.96713,11
arabis,6.55458,46.79023,11
arabis,9.44229,46.95606,11
arabis,7.2071,47.33313,11
arabis,9.75122,46.50027,11
arabis,8.9723,46.60343,11
arabis,7.14541,46.52342,11
arabis,9.36534,46.64245,11
arabis,7.40578,46.97357,11
arabis,10.2909,46.84805,11
arabis,9.23775,46.73451,11
arabis,10.41445,46.70987,11
arabis,7.14736,46.1636,11
arabis,6.4883,46.83468,11
arabis,7.47176,47.4233,11
arabis,7.34114,46.38882,11
arabis,7.27311,47.37821,11
arabis,8.5846,46.78792,11
arabis,9.31253,47.00324,11
arabis,6.74814,47.01646,11
arabis,9.82425,46.67875,11
arabis,9.89161,46.72232,11
arabis,7.0751,47.28781,11
arabis,7.47173,47.37833,11
arabis,7.73606,47.28801,11
arabis,8.71875,46.92145,11
arabis,9.61378,46.323,11
arabis,9.88753,46.63241,11
arabis,9.23476,46.64458,11
arabis,7.73187,46.52342,11
arabis,7.27367,47.19832,11
arabis,9.1767,46.87042,11
arabis,9.31883,47.18309,11
arabis,9.36054,46.50755,11
arabis,7.98795,46.07269,11
arabis,8.97486,46.69337,11
arabis,7.92293,46.028,11
arabis,7.92533,46.29787,11
arabis,9.94445,46.45117,11
arabis,7.27325,47.33324,11
arabis,9.88549,46.58746,11
arabis,9.76086,46.72506,11
arabis,7.92979,46.79261,11
arabis,7.47149,46.97357,11
arabis,8.78439,46.92069,11
arabis,8.97999,46.87324,11
arabis,8.83484,46.33529,11
arabis,7.34195,45.93905,11
arabis,9.76669,46.85993,11
arabis,10.06581,46.26841,11
arabis,7.2067,47.42307,11
arabis,7.66521,46.16375,11
arabis,7.40606,46.5238,11
arabis,7.27381,47.15335,11
arabis,7.33999,47.0185,11
arabis,9.11674,47.05126,11
arabis,7.33923,47.42326,11
arabis,6.74755,47.06143,11
arabis,7.27749,45.93897,11
arabis,9.44734,47.09094,11
arabis,10.35154,46.75651,11
arabis,7.9302,46.83759,11
arabis,8.64705,46.65233,11
arabis,8.77544,46.56093,11
arabis,20.87,42.01722,11
arabis,6.823432,60.502164,11
arabis,9.8049,46.8317,11
arabis,18.430072,68.461881,11
arabis,-2.00121,42.97396,11
arabis,-16.398382,65.837546,11
arabis,-1.899928,42.816593,11
arabis,-0.02739,42.73382,11
arabis,12.727748,47.095824,11
arabis,6.839353,44.532722,11
arabis,12.219707,47.038421,11
arabis,13.573422,47.238491,11
arabis,10.4225,47.22164,11
arabis,6.994813,50.515297,11
arabis,-16.8762,64.0079,11
arabis,-0.42597,42.81459,11
arabis,13.14645,47.655722,11
arabis,12.991365,47.511844,11
arabis,11.751492,46.497533,11
arabis,-23.642032,64.799002,11
arabis,17.970774,67.202368,11
arabis,10.126088,47.366315,11
arabis,9.825147,46.851109,11
arabis,7.628573,46.432691,11
arabis,6.815686,45.558836,11
arabis,12.084052,46.547448,11
arabis,5.864268,46.163275,11
arabis,13.006176,47.505493,11
arabis,8.797762,46.557472,11
arabis,5.321739,44.924885,11
arabis,9.026164,42.226642,11
arabis,-23.6809,64.781,11
arabis,10.287155,46.634688,11
arabis,9.8528,46.8119,11
arabis,-3.298158,37.049697,11
arabis,7.525635,60.511343,11
arabis,5.391197,46.26457,11
arabis,9.509697,46.81595,11
arabis,7.953783,46.041366,11
arabis,12.292993,46.6103,11
arabis,9.939308,47.399271,11
arabis,10.590216,47.372392,11
arabis,-1.92205,42.851837,11
arabis,10.169462,47.196708,11
arabis,8.422465,46.577198,11
arabis,-0.7051,42.8493,11
arabis,18.280347,68.408101,11
arabis,12.012893,47.252086,11
arabis,12.844794,47.082103,11
arabis,11.061573,47.43906,11
arabis,7.63264,46.48992,11
arabis,8.31571,46.544207,11
arabis,3.761387,44.477646,11
arabis,10.338821,46.979081,11
arabis,6.85019,45.573287,11
arabis,17.279377,66.998368,11
arabis,1.144688,44.842785,11
arabis,11.334149,49.770059,11
arabis,5.894366,44.666104,11
arabis,6.240761,50.554703,11
arabis,-1.502589,42.944959,11
arabis,9.922522,46.467301,11
arabis,10.256451,46.900495,11
arabis,11.878562,46.437755,11
arabis,13.4194,47.022073,11
arabis,13.297915,47.465079,11
arabis,7.165604,46.291608,11
arabis,11.811616,46.502415,11
arabis,7.56629,46.134289,11
arabis,13.741772,46.442295,11
arabis,9.689941,46.787837,11
arabis,6.141307,49.611364,11
arabis,8.386434,46.578532,11
arabis,2.033965,42.690037,11
arabis,17.113895,67.185462,11
arabis,-19.511375,63.530654,11
arabis,7.679358,46.457195,11
arabis,19.547027,48.946051,11
arabis,8.335876,46.560911,11
arabis,67.79392,67.710192,11
arabis,9.365099,62.403607,11
arabis,33.599604,67.681503,11
arabis,12.87,47.72,11
arabis,12.87,47.52,11
arabis,13.04,47.72,11
arabis,18.52049,68.41735,11
arabis,8.414292,46.559078,11
arabis,-5.558984,42.90575,11
arabis,5.976832,49.016065,11
arabis,7.264654,46.089242,11
arabis,9.550969,46.745389,11
arabis,11.207075,49.466984,11
arabis,2.648466,50.610052,11
arabis,7.19287,50.931732,11
arabis,15.609437,44.895646,11
arabis,-0.113224,42.886466,11
arabis,15.742057,50.78155,11
arabis,7.468734,49.198849,11
arabis,10.223345,53.133523,11
arabis,-0.570039,44.844058,11
arabis,6.32421,46.66582,11
arabis,6.265528,44.677399,11
arabis,-0.648632,44.860264,11
arabis,11.362456,45.804002,11
arabis,8.047841,45.908821,11
arabis,2.185214,42.304105,11
arabis,10.358056,43.947778,11
arabis,19.144444,48.716111,11
arabis,14.876721,46.904747,11
arabis,-0.106525,42.901397,11
arabis,9.083585,49.0655,11
arabis,-4.534966,48.389269,11
arabis,6.87,45.324165,11
arabis,9.352157,47.417041,11
arabis,20.724974,69.111507,11
arabis,13.883283,65.950952,11
arabis,25.3007,70.27559,11
arabis,15.248129,66.366643,11
arabis,12.003813,46.575112,11
arabis,10.768111,47.5739,11
arabis,18.34308,68.41517,11
arabis,16.54574,66.56985,11
arabis,15.94283,66.75467,11
arabis,16.02957,66.86314,11
arabis,11.631584,46.43049,11
arabis,13.13833,47.17222,11
arabis,39.39028,39.44806,11
